!@!title: Time: 8.1375
!@!name: model points
0.0, -3.0, 2.0
-0.005441300105303526, 0.974605143070221, 1.2257965803146362
0.0, -3.0, 2.0
0.018665127456188202, 0.9651300311088562, 1.225996971130371
0.0, -3.0, 2.0
0.042347170412540436, 0.9212828874588013, 1.227128505706787
0.0, -3.0, 2.0
0.06506439298391342, 0.8444373607635498, 1.2292723655700684
0.0, -3.0, 2.0
0.08632011711597443, 0.7371550798416138, 1.2324185371398926
0.0, -3.0, 2.0
0.10566365718841553, 0.6028056144714355, 1.2366900444030762
0.0, -3.0, 2.0
0.12270671129226685, 0.44555893540382385, 1.2422363758087158
0.0, -3.0, 2.0
0.13714545965194702, 0.270246684551239, 1.24916672706604
0.0, -3.0, 2.0
0.1488262414932251, 0.08213675022125244, 1.2572801113128662
0.0, -3.0, 2.0
0.15765458345413208, -0.11360902339220047, 1.2666003704071045
0.0, -3.0, 2.0
-0.006320709362626076, 1.2865753173828125, 1.465659737586975
0.0, -3.0, 2.0
0.021683169528841972, 1.2749534845352173, 1.4654414653778076
0.0, -3.0, 2.0
0.049201104789972305, 1.2209219932556152, 1.4646718502044678
0.0, -3.0, 2.0
0.0756186693906784, 1.1262588500976562, 1.463400959968567
0.0, -3.0, 2.0
0.10035673528909683, 0.9938948750495911, 1.4617873430252075
0.0, -3.0, 2.0
0.12289928644895554, 0.8279763460159302, 1.460005283355713
0.0, -3.0, 2.0
0.14285238087177277, 0.6337903141975403, 1.4581027030944824
0.0, -3.0, 2.0
0.15982243418693542, 0.4167914092540741, 1.4565328359603882
0.0, -3.0, 2.0
0.17360547184944153, 0.18337281048297882, 1.4553964138031006
0.0, -3.0, 2.0
0.18402254581451416, -0.06008325144648552, 1.4550659656524658
0.0, -3.0, 2.0
-0.006946342997252941, 1.5408207178115845, 1.829437255859375
0.0, -3.0, 2.0
0.023829950019717216, 1.5274924039840698, 1.8287566900253296
0.0, -3.0, 2.0
0.054150648415088654, 1.4674581289291382, 1.8254663944244385
0.0, -3.0, 2.0
0.0834597647190094, 1.3622136116027832, 1.8196643590927124
0.0, -3.0, 2.0
0.11123891919851303, 1.2144628763198853, 1.811503529548645
0.0, -3.0, 2.0
0.13696090877056122, 1.0274070501327515, 1.8012855052947998
